GEOID,NAME,total_pop,pct_nh_white,pct_nh_black,pct_nh_native,pct_nh_asian,pct_hispanic,pct_in_pov,pct_high_school_or_higher,pct_bachelor_or_higher,per_capita_income,median_household_income,median_age,r95_to_r5,r85_to_r15,total_sales,prd,prd_lower_ci,prd_upper_ci,prb,prb_lower_ci,prb_upper_ci,r95rank,r85rank,prdrank,prbrank,density_bin
5099,"Nevada County, Arkansas",8528,0.633560038,0.334427767,7.04E-04,0.014305816,0.003986867,0.229665072,0.857557643,0.17028181,18644,36995,43.8,0.324065872,0.503113073,794,1.4063,1.3066,1.506,-0.1923,-0.2234,-0.1612,169,143,168,2425,"0-50,000"
18055,"Greene County, Indiana",32431,0.968178595,0.002250933,1.54E-04,0.003669329,0.01313558,0.128590629,0.870355696,0.145007924,24744,49648,42.8,0.328876185,0.528253222,1790,1.2702,1.2345,1.306,-0.191,-0.2194,-0.1625,178,189,369,2423,"0-50,000"
18007,"Benton County, Indiana",8685,0.928267127,0.00875072,1.15E-04,0.001611975,0.050892343,0.148724549,0.89470981,0.16777949,23652,49183,40.9,0.425858669,0.523920957,924,1.339,1.2359,1.442,-0.1899,-0.2237,-0.1561,380,176,250,2421,"0-50,000"
1107,"Pickens County, Alabama",20170,0.541100645,0.404660387,0.001090729,6.45E-04,0.040951909,0.22875817,0.798469209,0.117899024,20089,36220,42.1,0.232582609,0.357193741,425,1.9122,1.7606,2.0638,-0.1893,-0.2566,-0.1219,65,35,39,2419,"0-50,000"
42005,"Armstrong County, Pennsylvania",66737,0.972504008,0.00954493,1.20E-04,0.002397471,0.007072538,0.129942732,0.89321341,0.152187244,25502,47527,46,0.404612521,0.600039421,4461,1.1991,1.1779,1.2203,-0.1891,-0.206,-0.1722,328,347,569.5,2418,"50,001-250,000"
1073,"Jefferson County, Alabama",659460,0.503847087,0.424480636,0.001856064,0.015304946,0.037442756,0.175776059,0.893617688,0.319158122,29456,49321,37.6,0.353526799,0.563765204,76969,1.2821,1.2777,1.2865,-0.1886,-0.1937,-0.1835,214,261,344,2416.5,"250,001-1,000,000"
13201,"Miller County, Georgia",5884,0.683718559,0.302685248,0.008327668,0,0.004078858,0.233479404,0.821001221,0.113797314,21002,37255,43.1,0.114410503,0.309287374,321,2.2759,2.0168,2.5349,-0.1886,-0.2217,-0.1555,29,22,23,2416.5,"0-50,000"
18017,"Cass County, Indiana",38248,0.809767831,0.013595482,0.003058983,0.015216482,0.145550094,0.138609614,0.8313476,0.133603239,23592,45558,40.5,0.42714883,0.617772107,2278,1.1955,1.1516,1.2393,-0.1883,-0.2117,-0.1649,386,411,593,2415,"0-50,000"
39095,"Lucas County, Ohio",433404,0.693512289,0.187118716,0.002270399,0.017002612,0.068201955,0.197847735,0.88606084,0.256430191,27111,44820,37.9,0.434479552,0.658748891,44086,1.1806,1.1729,1.1882,-0.1871,-0.1914,-0.1827,418,551,662.5,2414,"250,001-1,000,000"
29041,"Chariton County, Missouri",7586,0.952939626,0.021750593,0.001186396,9.23E-04,0.008700237,0.141609823,0.884529148,0.16367713,23463,43186,45.7,0.25926809,0.532452272,176,1.3962,1.2198,1.5726,-0.187,-0.2628,-0.1112,95,195,186,2413,"0-50,000"
40003,"Alfalfa County, Oklahoma",5877,0.762293687,0.024161987,0.018546878,0,0.050365833,0.112128146,0.871854075,0.209189564,28007,57432,43.8,0.324147705,0.564289617,696,1.3518,1.2772,1.4264,-0.1869,-0.2194,-0.1544,170,265,236,2412,"0-50,000"
17171,"Scott County, Illinois",5109,0.971814445,0.001174398,0.004893326,7.83E-04,0.011743981,0.149211484,0.92704577,0.13925104,26918,48542,43.7,0.032069443,0.115927519,626,3.5451,3.3089,3.7813,-0.1865,-0.2173,-0.1556,10,6,5,2411,"0-50,000"
13093,"Dooly County, Georgia",14053,0.425603074,0.494840959,7.12E-05,9.25E-04,0.069309044,0.231837869,0.730315935,0.099237397,16867,33389,43.5,0.33752162,0.544790236,267,1.4477,1.2999,1.5955,-0.1862,-0.2342,-0.1382,195,218,136,2410,"0-50,000"
54087,"Roane County, West Virginia",14348,0.969821578,4.88E-04,0.001533315,9.06E-04,0.00989685,0.192540394,0.797702492,0.114096573,20723,37931,44.8,0.329558818,0.608592885,257,1.3418,1.2015,1.4821,-0.1861,-0.2433,-0.1289,180,380,247,2409,"0-50,000"
8073,"Lincoln County, Colorado",5520,0.663949275,0.090036232,0.010144928,0.001630435,0.226992754,0.140250855,0.877988662,0.132363816,14765,44725,38.5,0.338017503,0.70527263,459,1.2667,1.1929,1.3405,-0.186,-0.2487,-0.1233,197,754,375,2408,"0-50,000"
8089,"Otero County, Colorado",18325,0.544884038,0.007421555,0.005293315,0.009658936,0.415388813,0.228838721,0.853374583,0.177399658,20358,35051,40.2,0.417044066,0.533470844,1716,1.3084,1.1709,1.4458,-0.1852,-0.2092,-0.1612,357,197,294,2407,"0-50,000"
40063,"Hughes County, Oklahoma",13519,0.636585546,0.059915674,0.196464236,5.18E-04,0.050595458,0.200639892,0.805608668,0.124282983,18004,38425,39.8,0.254039892,0.486134201,1032,1.5569,1.471,1.6429,-0.1848,-0.2116,-0.1579,90,119,97,2406,"0-50,000"
40069,"Johnston County, Oklahoma",11039,0.699972824,0.011504665,0.058972733,0.001811758,0.050004529,0.2,0.836781609,0.165787694,21022,38636,39.4,0.36729028,0.482781827,740,1.4166,1.259,1.5741,-0.1828,-0.214,-0.1516,243,114,160,2404,"0-50,000"
18021,"Clay County, Indiana",26375,0.964094787,0.004018957,6.82E-04,0.002540284,0.013156398,0.138512077,0.907244786,0.166245884,24339,50924,40.9,0.379936404,0.437802996,1598,1.2886,1.2602,1.317,-0.1824,-0.215,-0.1498,273,73,329,2403,"0-50,000"
39035,"Cuyahoga County, Ohio",1257401,0.596574203,0.292803171,0.001453792,0.028261469,0.055928856,0.183000042,0.890674013,0.314661004,30441,46720,40.4,0.410778577,0.644383226,134573,1.1924,1.1864,1.1983,-0.1821,-0.1851,-0.1791,342,495,604.5,2402,"Over 1,000,000"
54007,"Braxton County, West Virginia",14345,0.971348902,0.003485535,6.27E-04,0,0.010038341,0.22140089,0.806283732,0.157382421,20633,41266,44.9,0.461137225,0.675251514,81,1.1518,1.0822,1.2214,-0.1816,-0.2731,-0.0902,484,608,815,2401,"0-50,000"
19133,"Monona County, Iowa",8865,0.951607445,0.001128032,0.025831923,0.001692047,0.008009024,0.148731611,0.911052875,0.161862186,26829,41598,46.7,0.469789613,0.547356502,191,1.2255,1.1508,1.3002,-0.1815,-0.2396,-0.1235,519,223,472.5,2400,"0-50,000"
54017,"Doddridge County, West Virginia",8570,0.956826138,0.013768961,9.33E-04,0.003383897,0.004317386,0.1486213,0.80224359,0.149038462,21164,44437,44.5,0.218487959,0.488623211,199,1.3957,1.1615,1.63,-0.1808,-0.2648,-0.0968,58,126,188,2399,"0-50,000"
5123,"St. Francis County, Arkansas",26688,0.403889388,0.553169964,0.002510492,0.005245803,0.026378897,0.275394936,0.787383683,0.095163385,16518,33102,38.4,0.246198948,0.526935918,1512,2.309,1.9458,2.6721,-0.1797,-0.2023,-0.157,80,186,21,2398,"0-50,000"
18083,"Knox County, Indiana",37763,0.929216429,0.031141594,6.36E-04,0.008182613,0.018139449,0.156297851,0.88194192,0.16054768,23441,44837,38.1,0.412844273,0.53061475,2648,1.2528,1.177,1.3285,-0.1792,-0.1992,-0.1593,347,193,407,2397,"0-50,000"
41031,"Jefferson County, Oregon",22707,0.602193156,0.008147267,0.164310565,0.006385696,0.197956577,0.208563978,0.856967027,0.169203861,22957,48464,40.6,0.463346351,0.639500498,2519,1.1667,1.1347,1.1987,-0.1777,-0.1974,-0.158,493,473,732,2396,"0-50,000"
5039,"Dallas County, Arkansas",7585,0.532234674,0.400263678,0.004218853,0.016348055,0.030718523,0.131647777,0.831363722,0.141061715,18309,35794,43.7,0.264434042,0.434503151,564,2.1069,1.5013,2.7126,-0.1775,-0.2116,-0.1434,101,71,32,2394.5,"0-50,000"
16023,"Butte County, Idaho",2613,0.946039036,0.024875622,3.83E-04,0,0.025258324,0.162120031,0.920927781,0.15498155,26227,43207,46.4,0.81594183,0.440621405,19,1.1008,0.9758,1.2258,-0.1775,-0.3796,0.0245,2029,78,1161.5,2394.5,"0-50,000"
40107,"Okfuskee County, Oklahoma",12160,0.616036184,0.076315789,0.137006579,8.22E-04,0.038569079,0.251665167,0.787731846,0.120741908,17656,38346,40,0.321457585,0.583430072,715,1.4279,1.3351,1.5208,-0.1752,-0.206,-0.1445,167,303,153,2391,"0-50,000"
42085,"Mercer County, Pennsylvania",113623,0.903100605,0.057153921,9.07E-04,0.006591975,0.013932038,0.13674932,0.901384148,0.222899533,25499,47340,44.4,0.419984416,0.59765197,4844,1.176,1.1685,1.1834,-0.1741,-0.1902,-0.158,367,339,683,2389,"50,001-250,000"
1027,"Clay County, Alabama",13407,0.802043709,0.147087342,0.008577609,4.48E-04,0.031103155,0.191049123,0.732945531,0.102591222,21330,37287,43.8,0.24112977,0.534493401,525,1.4444,1.2585,1.6304,-0.1729,-0.223,-0.1228,74,200,141,2387.5,"0-50,000"
39081,"Jefferson County, Ohio",67349,0.905358654,0.055472242,0.001469955,0.003311111,0.013407771,0.175928352,0.903459389,0.148902329,24028,43161,44.7,0.325944244,0.554418672,1439,1.9733,1.8436,2.1029,-0.1729,-0.194,-0.1517,171,238,37,2387.5,"50,001-250,000"
31183,"Wheeler County, Nebraska",846,0.989361702,0,0,0.001182033,0.007092199,0.026004728,0.947692308,0.190769231,28257,49706,50.2,0.273193725,0.449281859,28,1.4285,1.0008,1.8562,-0.1722,-0.33,-0.0144,109,83,151,2386,"0-50,000"
51710,"Norfolk city, Virginia",245752,0.436330121,0.412489013,0.003316351,0.035051597,0.076154009,0.21018978,0.875457465,0.272922698,26670,47137,30.4,0.540668812,0.722751532,27483,1.0884,1.0849,1.0918,-0.172,-0.1775,-0.1664,765,848,1264.5,2385,"50,001-250,000"
29081,"Harrison County, Missouri",8615,0.955426582,0.007777133,0.001857226,2.32E-04,0.021125943,0.182502689,0.845477599,0.145224007,20947,42889,42.8,0.412339959,0.442018061,162,1.2601,1.1863,1.3339,-0.1715,-0.233,-0.11,345,79,388,2384,"0-50,000"
24039,"Somerset County, Maryland",25801,0.514708732,0.417774505,0.003526995,0.010309678,0.035114918,0.225304878,0.818394845,0.144229643,18395,39239,37,0.350248824,0.609032929,2301,1.2583,1.196,1.3205,-0.1703,-0.1936,-0.147,209,382,392,2382,"0-50,000"
1005,"Barbour County, Alabama",26201,0.457425289,0.478149689,0.001755658,0.005801305,0.042135796,0.271958081,0.730931974,0.120321146,17561,33368,39.7,0.506599121,0.535821879,228,1.1408,1.1155,1.166,-0.1692,-0.2384,-0.0999,635,205,868,2380.5,"0-50,000"
31049,"Deuel County, Nebraska",1901,0.894792215,5.26E-04,0.00999474,0.003156234,0.077853761,0.110754414,0.901098901,0.180952381,28225,53438,46.1,0.380665964,0.5251669,183,1.4623,1.303,1.6216,-0.1692,-0.2361,-0.1023,276,180,130,2380.5,"0-50,000"
47157,"Shelby County, Tennessee",937847,0.364537073,0.531547257,0.00109826,0.025006211,0.060988626,0.208189754,0.875959471,0.30577115,28117,48415,35.3,0.456324698,0.718036169,117733,1.1747,1.172,1.1774,-0.1686,-0.171,-0.1662,471,823,687.5,2379,"250,001-1,000,000"
39023,"Clark County, Ohio",135520,0.844296045,0.081050767,0.001468418,0.006331169,0.031729634,0.166164651,0.871903506,0.185724785,25270,46275,41.2,0.500361669,0.70887852,15470,1.148,1.1339,1.1621,-0.1675,-0.1746,-0.1604,620,770,833,2378,"50,001-250,000"
39037,"Darke County, Ohio",51919,0.963597142,0.007839134,0.002118685,0.003466939,0.014676708,0.115856642,0.8954566,0.142207278,24768,50064,41.8,0.493206636,0.705368327,4079,1.1551,1.1293,1.1809,-0.1673,-0.1819,-0.1527,605,755,791,2377,"50,001-250,000"
26081,"Kent County, Michigan",636376,0.744196827,0.092699913,0.002600664,0.028385734,0.102822859,0.133948169,0.898127802,0.34694742,29433,57302,35,0.496023624,0.743739733,89278,1.1138,1.1091,1.1186,-0.1672,-0.1707,-0.1637,609,946,1053,2376,"250,001-1,000,000"
32021,"Mineral County, Nevada",4471,0.581078059,0.007604563,0.215835384,0.046074704,0.110713487,0.203228006,0.862613982,0.140121581,22791,39375,46.7,0.468950738,0.49514218,43,1.1614,1.1067,1.2162,-0.167,-0.3772,0.0433,517,129,762.5,2375,"0-50,000"
21191,"Pendleton County, Kentucky",14530,0.96586373,0.00880936,0.00110117,0.004129387,0.006400551,0.150784245,0.827647936,0.123818996,23191,49706,41.2,0.464931482,0.60707927,867,1.1384,1.1129,1.164,-0.1668,-0.2062,-0.1275,498,377,891,2374,"0-50,000"
26159,"Van Buren County, Michigan",75190,0.815095092,0.030895066,0.004109589,0.006171033,0.111929778,0.158039358,0.873255154,0.206288299,25433,49119,41.6,0.439728903,0.603645827,7543,1.1658,1.155,1.1766,-0.1663,-0.1784,-0.1542,430,359,738,2372.5,"50,001-250,000"
13193,"Macon County, Georgia",13675,0.326215722,0.593053016,0.004460695,0.016160878,0.042486289,0.285787104,0.727583351,0.085939118,15919,30851,40.6,0.279753342,0.526202482,489,1.5728,1.4004,1.7452,-0.1663,-0.221,-0.1116,117,183,91,2372.5,"0-50,000"
18031,"Decatur County, Indiana",26480,0.949055891,0.00668429,9.06E-04,0.015823263,0.018768882,0.113870918,0.895534156,0.197161683,25548,52270,38.8,0.480744187,0.740720999,1618,1.1299,1.0923,1.1676,-0.1658,-0.1891,-0.1424,565,928,936.5,2371,"0-50,000"
19071,"Fremont County, Iowa",6985,0.953042233,0.004724409,0.005010737,0,0.025340014,0.110016179,0.927982297,0.208408771,29813,54430,46,0.022463379,0.674605692,528,2.2619,2.0795,2.4443,-0.1657,-0.1978,-0.1335,3,606,26,2370,"0-50,000"
5025,"Cleveland County, Arkansas",8332,0.846975516,0.110297648,0.003840614,9.60E-04,0.017762842,0.193238477,0.872537053,0.170008718,23171,44840,42.6,0.32872589,0.609517164,599,1.4462,1.3885,1.5039,-0.1653,-0.196,-0.1347,177,385,139,2368.5,"0-50,000"
54091,"Taylor County, West Virginia",16977,0.960593744,0.012840902,0,0.011839548,0.004476645,0.156965099,0.878671983,0.18561315,23683,45916,43.2,0.468617924,0.490097905,152,1.1936,1.0904,1.2967,-0.1653,-0.2216,-0.109,516,128,597,2368.5,"0-50,000"
40127,"Pushmataha County, Oklahoma",11132,0.72107438,0.008354294,0.133758534,0.004132231,0.034674811,0.203443878,0.82940802,0.152005092,22596,35414,44.6,0.318799577,0.58847871,1316,1.2958,1.2342,1.3574,-0.1646,-0.1908,-0.1383,163,315,321,2365,"0-50,000"
1105,"Perry County, Alabama",9680,0.293698347,0.695764463,0.00072314,0.002376033,0.006921488,0.419041158,0.800102424,0.169170365,13449,22973,37.6,0.242527355,0.421835122,199,1.6557,1.1311,2.1804,-0.1641,-0.2327,-0.0955,77,60,68,2364,"0-50,000"
26091,"Lenawee County, Michigan",98585,0.870112086,0.023573566,0.003337222,0.002718466,0.077699447,0.137168615,0.908047332,0.205184126,25649,51339,41.6,0.431564901,0.716926718,7381,1.1388,1.1293,1.1483,-0.1633,-0.1792,-0.1474,399,813,883.5,2363,"50,001-250,000"
5111,"Poinsett County, Arkansas",24098,0.873972944,0.055689269,0.00178438,5.81E-04,0.028384098,0.213824728,0.795309821,0.097783493,18361,37487,39.7,0.405164053,0.603836003,2701,1.3878,1.2936,1.4821,-0.1621,-0.177,-0.1472,330,361,198.5,2362,"0-50,000"
5075,"Lawrence County, Arkansas",16777,0.957739763,0.00935805,0.005245276,8.34E-04,0.013172796,0.184375194,0.839891094,0.154663622,19422,37603,42,0.408199595,0.60695214,1703,1.329,1.2216,1.4364,-0.162,-0.1818,-0.1421,338,375,264,2361,"0-50,000"
42007,"Beaver County, Pennsylvania",168161,0.896807226,0.059068393,3.92E-04,0.004650305,0.014783452,0.107943355,0.926579331,0.240248561,29162,53981,44.9,0.486509238,0.645485626,17627,1.1395,1.1335,1.1454,-0.1619,-0.1695,-0.1544,588,499,878,2360,"50,001-250,000"
1007,"Bibb County, Alabama",22580,0.74619132,0.219619132,0.003631532,0,0.023516386,0.152420336,0.821363264,0.132227757,20911,43404,39.8,0.416299914,0.573974216,846,1.2035,1.1672,1.2398,-0.1616,-0.1963,-0.1269,356,283,557.5,2359,"0-50,000"
26017,"Bay County, Michigan",105350,0.903512103,0.015415282,0.002411011,0.005666825,0.051523493,0.163149085,0.896992149,0.189993447,25462,45983,42.9,0.474551283,0.69478585,11888,1.1227,1.1206,1.1248,-0.1615,-0.171,-0.152,546,701,994,2358,"50,001-250,000"
39033,"Crawford County, Ohio",42231,0.956974734,0.008500864,5.21E-04,0.004096517,0.015415216,0.162475031,0.895886151,0.146638272,24386,41726,43,0.30545465,0.438234327,4908,1.404,1.3419,1.4661,-0.1612,-0.1824,-0.14,146,75,173,2356,"0-50,000"
34011,"Cumberland County, New Jersey",154952,0.473869327,0.177241985,0.005395219,0.012745883,0.296646703,0.187701063,0.778937608,0.143509889,23012,50000,36.8,0.448483913,0.631142633,3156,1.1553,1.1134,1.1972,-0.1611,-0.1869,-0.1353,450,447,790,2355,"50,001-250,000"
24011,"Caroline County, Maryland",32785,0.763214885,0.132408113,0.001250572,0.005795333,0.068537441,0.165237314,0.833453367,0.165556356,25355,52469,40.1,0.466794204,0.603717637,3308,1.1509,1.1202,1.1816,-0.161,-0.1816,-0.1403,503,360,818,2354,"0-50,000"
18051,"Gibson County, Indiana",33596,0.942374092,0.020478628,8.63E-04,0.003065841,0.015031551,0.106853668,0.907784641,0.167739957,27342,51149,40.5,0.478361912,0.554588455,3156,1.2228,1.1899,1.2557,-0.1601,-0.176,-0.1442,553,239,487,2353,"0-50,000"
28123,"Scott County, Mississippi",28399,0.498714743,0.384767069,0.004507201,0.002570513,0.108067185,0.277797577,0.741513936,0.126613166,20520,33601,36.5,0.34383576,0.674363894,267,1.3915,1.1635,1.6195,-0.1598,-0.2195,-0.1001,201,605,190,2350.5,"0-50,000"
12125,"Union County, Florida",15300,0.698823529,0.218954248,0.006601307,0.004836601,0.054313725,0.214407716,0.759111819,0.082891012,13485,37460,39.8,0.379514399,0.546286224,482,1.224,1.1741,1.274,-0.1598,-0.2167,-0.1029,271,222,481,2350.5,"0-50,000"
18077,"Jefferson County, Indiana",32293,0.929860961,0.020499799,0.002043787,0.00814418,0.026197628,0.136665431,0.890256596,0.174277051,25429,50722,40.6,0.369868157,0.592744945,3527,1.7382,1.6442,1.8321,-0.1597,-0.1734,-0.146,248,325,56,2349,"0-50,000"
39093,"Lorain County, Ohio",305405,0.788660958,0.077503643,0.001954781,0.010035854,0.095247295,0.136720294,0.89538222,0.23708937,28555,54987,41.5,0.517561086,0.725658642,31328,1.1239,1.1179,1.13,-0.1596,-0.1642,-0.1551,680,856,983.5,2348,"250,001-1,000,000"
17007,"Boone County, Illinois",53638,0.739997763,0.020656997,0.002833812,0.011894552,0.210354599,0.105711866,0.867607739,0.217376305,29029,62701,38.3,0.426105897,0.675633116,5569,1.2741,1.2291,1.3191,-0.1585,-0.1706,-0.1464,382,611,359,2347,"50,001-250,000"
38079,"Rolette County, North Dakota",14657,0.187828341,0.004502968,0.780582657,0.003343113,0.004912329,0.323941707,0.857211308,0.207355055,18075,36170,30.6,0.717906775,0.527356755,32,1.1013,0.9927,1.2098,-0.1583,-0.2921,-0.0244,1544,188,1152,2346,"0-50,000"
17023,"Clark County, Illinois",15924,0.966716905,0.003077116,6.28E-04,0.004333082,0.015008792,0.142701873,0.915271114,0.171449262,28495,52068,43,0.086221106,0.637713589,692,1.5751,1.4377,1.7124,-0.1582,-0.1949,-0.1214,24,472,90,2345,"0-50,000"
29133,"Mississippi County, Missouri",13916,0.717591262,0.238502443,0.008479448,6.47E-04,0.019905145,0.316922316,0.743296972,0.113569171,17918,32212,39.4,0.425670394,0.634303142,301,1.2385,1.0621,1.415,-0.1575,-0.2118,-0.1032,379,465,437,2344,"0-50,000"
1017,"Chambers County, Alabama",33895,0.561882284,0.393420859,0.002802773,0.010001475,0.0215371,0.188376273,0.808549245,0.133260191,22002,37342,43,0.28395216,0.543741632,1900,1.2976,1.2236,1.3717,-0.1571,-0.196,-0.1181,123,215,312.5,2343,"0-50,000"
51570,"Colonial Heights city, Virginia",17582,0.743260152,0.131498123,0.004948243,0.038391537,0.055226937,0.132356309,0.904816141,0.235519037,27608,50952,40.1,0.628739301,0.759907568,2030,1.0512,1.0474,1.055,-0.157,-0.1774,-0.1367,1099,1042,1739.5,2342,"0-50,000"
24019,"Dorchester County, Maryland",32386,0.63842401,0.268294942,8.34E-04,0.0100352,0.049867227,0.154383437,0.853356967,0.20120185,28911,50532,44.4,0.393816185,0.649386534,3814,1.1929,1.1677,1.2181,-0.1567,-0.1731,-0.1404,306,513,602,2340.5,"0-50,000"
27007,"Beltrami County, Minnesota",45847,0.724605754,0.008724671,0.203502955,0.008092133,0.022204288,0.189620897,0.910031247,0.269726682,23748,45923,33.4,0.063461476,0.779597169,2781,1.5809,1.5384,1.6233,-0.1567,-0.171,-0.1425,17,1173,89,2340.5,"0-50,000"
1057,"Fayette County, Alabama",16657,0.850273158,0.11508675,0,0.004682716,0.016629645,0.181368054,0.796414853,0.146137431,21191,36541,43.6,0.423856341,0.657899919,329,1.164,1.099,1.229,-0.1565,-0.2201,-0.0929,374,548,744.5,2339,"0-50,000"
19195,"Worth County, Iowa",7502,0.946680885,0.010530525,4.00E-04,0.002932551,0.028259131,0.100967434,0.923150267,0.152364607,26781,50880,44.4,0.548607931,0.732685215,229,1.0701,1.056,1.0841,-0.1564,-0.2265,-0.0863,792,889,1468.5,2337.5,"0-50,000"
29007,"Audrain County, Missouri",25763,0.870511975,0.061017739,0.002251291,0.002096029,0.029266778,0.167429055,0.847339095,0.137423243,21226,44056,39.6,0.431836342,0.600854111,1212,1.304,1.2065,1.4014,-0.1564,-0.1783,-0.1345,401,352,302,2337.5,"0-50,000"
29123,"Madison County, Missouri",12226,0.949043023,0.009487976,0.002780959,0.004089645,0.02339277,0.188050684,0.810760234,0.124678363,20081,37484,41.7,0.350412507,0.583751763,358,1.4278,1.1843,1.6713,-0.1563,-0.209,-0.1037,210,305,154,2336,"0-50,000"
39113,"Montgomery County, Ohio",531987,0.713791878,0.204922301,0.002071479,0.020085077,0.027164198,0.178526769,0.898808621,0.26775557,27602,47045,39.3,0.510124151,0.714455434,63242,1.1158,1.1114,1.1202,-0.156,-0.1595,-0.1525,651,804,1041,2335,"250,001-1,000,000"
28141,"Tishomingo County, Mississippi",19476,0.93412405,0.02505648,0.002567262,9.24E-04,0.029318135,0.185985934,0.791131341,0.115116364,19379,36672,42.6,0.390592934,0.596601476,190,1.4033,0.9949,1.8118,-0.1553,-0.2288,-0.0818,296,336,174,2333,"0-50,000"
48151,"Fisher County, Texas",3875,0.664516129,0.028645161,0,0.004903226,0.298322581,0.173663625,0.832300401,0.179730222,27750,45294,44,0.174151372,0.487674702,58,1.8021,1.0902,2.5139,-0.1552,-0.3308,0.0205,43,123,46,2332,"0-50,000"
